user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion
Xiomy 🖤💛,.xiomy_1,"Oooowww a mi me encanta nutribela
La recomiendo al 100%
Es la unica mascariillls que me deja el cabello manejable luego de una decoloracion",1,0,1634150124,2021-10-13 13:35:24,belleza-y-cuidado,testimonio
magafernan,magafernan,"a mí sí me lo deja bien, así que no a todos les pasa",1,0,1634149103,2021-10-13 13:18:23,belleza-y-cuidado,testimonio
Jenn Onasis,jennonasis,Si tiene siliconas es un maquillaje amén 🥺,1,0,1634142838,2021-10-13 11:33:58,belleza-y-cuidado,testimonio
Valencia Cecilia,valenciacecilia,es súper bueno a mí me funciona🥰,1,0,1634127302,2021-10-13 07:15:02,belleza-y-cuidado,queja
Thiana09,thiaana09,Entonces cual me recomiendas...,1,0,1634097262,2021-10-12 22:54:22,belleza-y-cuidado,consulta
Dayana,dazchacon,Bio cress10 que tal será?,1,0,1634039743,2021-10-12 06:55:43,belleza-y-cuidado,consulta
Lisa Peralta 💕,lisaperalta6,"Cuanta razón a mi me paso , ahora uso una profesional 🥰",1,0,1634017952,2021-10-12 00:52:32,belleza-y-cuidado,testimonio
Michelle🤍,chanchamitoo,"INVESTIGUEN
NO PORQUE LES HAGA BIEN QUIERE DECIR QUE SEA SANO",1,0,1633961591,2021-10-11 09:13:11,belleza-y-cuidado,satisfaccion
Mms:),m039605,"Nopi, la verdad me ha funcionado excelente 🥰 lo uso luego del shampoo milagros y maravillosos resultados",1,0,1633957416,2021-10-11 08:03:36,belleza-y-cuidado,testimonio
Valentina,vrr_15,Y Pantene?,1,0,1633925542,2021-10-10 23:12:22,belleza-y-cuidado,testimonio
Liz Brawn,lizbrawn2,"es como si ""maquillaras"" tu cabello😳",1,0,1633923537,2021-10-10 22:38:57,belleza-y-cuidado,sorpresa
Ani Crista,anicrista,"maui, creo que se escribe, ¿qué opinas?",1,0,1633921627,2021-10-10 22:07:07,belleza-y-cuidado,testimonio
Yuliana Ortega,yulort11,a mí me hizo pedazos el cabello ..desde la 1ra vez,1,1,1633896727,2021-10-10 15:12:07,belleza-y-cuidado,frustracion
CLRM💚,lonjas0000,"Yo me Decolore el pelo y me quedo seco opaco sin brillo, que me recomiendas soy de Perú 🥰",1,0,1633888398,2021-10-10 12:53:18,belleza-y-cuidado,consulta
LORRAINE FONTEINE,lorraine.fonteine,entonces cuál recomiendas?,0,0,1745350358,2025-04-22 14:32:38,belleza-y-cuidado,consulta
Mia♐🌻🌌🌜🪐✈️🌄🎁🎧📽️,katherinna3006,una consulta lo venderán acá en Chile ?,0,0,1745285289,2025-04-21 20:28:09,belleza-y-cuidado,consulta
_ana_ayala,_ana_ayala_,¿Cómo se utilizan?,0,0,1745012834,2025-04-18 16:47:14,belleza-y-cuidado,consulta
Cristina,cristi_ba93,a mí me produce frizz 😔 no me funciona 😭,0,0,1744877936,2025-04-17 03:18:56,belleza-y-cuidado,queja
Adisson,adisson_lo,todos huelen como el morado o cada color es distinto,0,0,1744766917,2025-04-15 20:28:37,belleza-y-cuidado,consulta
Laura Aristizabal,aristizabal.15,Yo lo super recomiendo pero como existen diferentes tipos de cabellos no se si te funcione pero a mi me super funciono 😘,0,0,1744470885,2025-04-12 10:14:45,belleza-y-cuidado,satisfaccion
tere💗,tere54258,Por que siempre que me compro un producto para mi cabello lo critican😭,0,0,1743822123,2025-04-04 22:02:03,belleza-y-cuidado,frustracion
Helenc Smith,helenc.smith,segun usted cual mascarilla recomienda entonces,0,0,1743273074,2025-03-29 13:31:14,belleza-y-cuidado,testimonio
Karuma,karumaa_,cual es el mejor de todos acabo de comprar el dorado de reparación.,0,0,1742953479,2025-03-25 20:44:39,belleza-y-cuidado,consulta
.cristal_1,.cristal_1,mejor usen shapoo de johnsons,0,0,1742859549,2025-03-24 18:39:09,belleza-y-cuidado,satisfaccion
belkysmoreno577,belkysmoreno07,mi niña cae bien 😍 buenísimo no cae mal,0,0,1742257407,2025-03-17 19:23:27,belleza-y-cuidado,frustracion
blancadelosrios5,blancadelosrios5,pues después de decolorante el cabello o e usado y lo seguiré usando por k es el k me lobareparado junto con el vinagre,0,0,1741973325,2025-03-14 12:28:45,belleza-y-cuidado,testimonio
𝕯♥,diana.carolina075,también es malo si solo la uso como pre shampoo?,0,0,1741901851,2025-03-13 16:37:31,belleza-y-cuidado,consulta
Karla,karlai72,llevo mucho tiempo usándola y tengo el cabello hermoso 🥰🥰🥰,0,0,1741788451,2025-03-12 09:07:31,belleza-y-cuidado,satisfaccion
🎀𝓐𝓭𝓳𝓪𝓷𝓲 𝓖𝓪𝓻𝓬𝓲𝓪🎀,adjanig,No m harán Odiar las Mascarillas de Nutribella Jamás ❤️🥰Fue lo q m salvó el Cabello,0,0,1741537907,2025-03-09 11:31:47,belleza-y-cuidado,consulta
Kary,karycestrada,ami la vdd si me ha servido,0,0,1741481198,2025-03-08 19:46:38,belleza-y-cuidado,testimonio
Rosa Velazquez,rosa_mlv,La acabo de comprar !! 🥺🥺🥺,0,0,1740999907,2025-03-03 06:05:07,belleza-y-cuidado,consulta
🌬,nicollv_3,yoblo uaso por mas de un año y mi cabello mejoro mucho,0,0,1740800452,2025-02-28 22:40:52,belleza-y-cuidado,testimonio
Jachitza,jazzzz._bk,También depende de tu tipo de cabello y que tan poroso es 🤓☝️,0,0,1740433463,2025-02-24 16:44:23,belleza-y-cuidado,testimonio
Juli💓,tkdoo.45,cada cuando se puede usar para no dañarlo??,0,1,1740258558,2025-02-22 16:09:18,belleza-y-cuidado,testimonio
Mónica,abigaillopez195,shombre. nutribela es lo mejor que le a pasado a mi pelo.,0,0,1739850862,2025-02-17 22:54:22,belleza-y-cuidado,testimonio
Gina,ginala7,a mi me gusta como deja el cabello y no la cambiaría....,0,0,1739772178,2025-02-17 01:02:58,belleza-y-cuidado,testimonio
edis de Tati nini  kim,fati.maya69,queda el cabello hermoso y ya tengo tiempo usasndo,0,0,1738886380,2025-02-06 18:59:40,belleza-y-cuidado,testimonio
la Jeny,jeeniifeerr12,donde la puedo encontrar España?,0,0,1738615135,2025-02-03 15:38:55,belleza-y-cuidado,consulta
Esmeralda,mariexme2319,Hola Hermosa que shampoo me recomiendas mi cabello en la raíz es graso las puntas secas y es ondulado necesito un buen shampoo gracias 🥰🥰🥰,0,0,1737668790,2025-01-23 16:46:30,belleza-y-cuidado,consulta
Sol,solrealic,Yo tengo otro comentario yo utilice el amarillo de nutrición y mejoró bastante te mi cabello,0,0,1737364574,2025-01-20 04:16:14,belleza-y-cuidado,testimonio
Mar Ascencio ¦ rous,mar.ascencio_,"A mi me ayudó más el nutribela, el de pantene solo le da aroma 💔",0,0,1737207820,2025-01-18 08:43:40,belleza-y-cuidado,testimonio
𝑪𝒂𝒎𝒊𝒍𝒂𝑻𝒓𝒖𝒋𝒊𝒍𝒍𝒐💋,camilatrujillov.31,Que shampoo Y acondicionador y mascarilla puedo usar Quiero para repararis puntas secas y abiertas y para controlar el friizz que me recomiendas 🙏💗,0,2,1736925185,2025-01-15 02:13:05,belleza-y-cuidado,testimonio
ℒ༄,guadalupe_oo,Ayy ya me la compré 😞,0,0,1736647496,2025-01-11 21:04:56,belleza-y-cuidado,consulta
𝓝𝓪𝓸𝓶𝔂_,naamyy_xx.o,Pero la mascarilla no se aplica de medios a puntas? Porque si se aplica en el cuero cabelludo si reseca,0,0,1736130516,2025-01-05 21:28:36,belleza-y-cuidado,consulta
judithmarianasuarez,judithmarianasuarez,en mi experiencia debieron solo dejar la mascarilla ya que el shampoo y el acondicionador propicia la caída del cabello,0,0,1735923550,2025-01-03 11:59:10,belleza-y-cuidado,testimonio
Pereyra,harucita4,use nutribella morado en shampoo y me fregó la vida,0,0,1735851735,2025-01-02 16:02:15,belleza-y-cuidado,testimonio
Mary Ojeda,mary.ojeda90,es lo mejor. me fasina,0,0,1735348129,2024-12-27 20:08:49,belleza-y-cuidado,satisfaccion
🔥😻😏دينيسي🙈,isabel313gmail0,alguna peliroja a usado nuribela ??,0,0,1735243329,2024-12-26 15:02:09,belleza-y-cuidado,consulta
Lore Jiménez 💜,lorenaj38,a mi me funciona muy bien !,0,0,1735222205,2024-12-26 09:10:05,belleza-y-cuidado,queja
sol,solluna936,mi cabello estaba poroso áspero nada moldeable y Ise el Nutribella y cambio mágicamente mi cabello mejoro se puso lindo suave y liso,0,0,1734738505,2024-12-20 18:48:25,belleza-y-cuidado,testimonio
yojanamorles3,yojanamorles3,yo la usaba y tenía caída cambien skala se me freno la caída pero ahora que lo uso de nuevo se me está cayendo por montón,0,0,1732484056,2024-11-24 16:34:16,belleza-y-cuidado,testimonio
Mayra solecito,mayra.solecito,"a pesar de ser económica, uno tener mercdoctenia ,es muy buena 🥰",0,0,1732249054,2024-11-21 23:17:34,belleza-y-cuidado,testimonio
Rocío Jaimes👑,rosiojaimes043,en especial yo usó Nutribela y es súper bien 👌,0,0,1732024530,2024-11-19 08:55:30,belleza-y-cuidado,testimonio
dayami<3,dayamivz,mejor que las de Garnier fruts que no me sirvieron de nadaaaa,0,0,1731703153,2024-11-15 15:39:13,belleza-y-cuidado,consulta
𝑽𝒂𝒏𝒆𝒔𝒔𝒂 𝑺𝒖𝒎𝒎𝒆𝒓꧂,vanessa.summer5,"pero vamos a ver, si causa daños endocrinos, ¿Como puede ser eso? Si pone que te la tienes que echar de medios a puntas si no tocas la raíz pues no te absorbe la piel",0,0,1730432285,2024-10-31 22:38:05,belleza-y-cuidado,sorpresa
alejandraporras01,alejandra_porras24,que opinas de las mascarillas de saviltal,0,0,1729825104,2024-10-24 21:58:24,belleza-y-cuidado,consulta
Dayabel <3,dayabel_17,"Cada quien usa lo que quiere si no les gusta esta bien y si les gusta igual ^^, yo lo uso y me gusta el brillo que da , el olor perdura,el cabello se siente suave y me dura el cabello más limpio 💕",0,0,1729206985,2024-10-17 18:16:25,belleza-y-cuidado,testimonio
Edgar Hernandez,edgarhc0412,"yo viendo este videos después de probar el producto por primera vez, jajaja",0,0,1726885878,2024-09-20 21:31:18,belleza-y-cuidado,sorpresa
Hürrem,hrrem56,"yo lo uso desde que salió a la venta aquí en México y creo que es como un año o lago más, y nunca me dejó el pelo feo, diente que es depende de el tiempo que lo dejes o el tipo que compres.",0,0,1724099322,2024-08-19 15:28:42,belleza-y-cuidado,testimonio
Ly ARz,lrz.21,entonces que uso?,0,0,1723822822,2024-08-16 10:40:22,belleza-y-cuidado,testimonio
Anastasia Baxter,anastasiabaxter,amoooo,0,0,1721557290,2024-07-21 05:21:30,belleza-y-cuidado,satisfaccion
Marcela98VZ,marc98vz,Me ha funcionado bastante bien 🥰,0,0,1719460275,2024-06-26 22:51:15,belleza-y-cuidado,satisfaccion
angierouse,angierouse7,A ami me va bien mi pelo está sano,0,0,1715232497,2024-05-09 00:28:17,belleza-y-cuidado,satisfaccion
Cardosso Verónika,vekka78,ay nooo!!! a mi no se me ha puesto así 😃 es una maravilla!!!,0,0,1711344448,2024-03-25 00:27:28,belleza-y-cuidado,sorpresa
Dayra2000,dayradaniella2000,a nunca me a quedado hermoso,0,0,1710984793,2024-03-20 20:33:13,belleza-y-cuidado,decepcion
𝓖✮,gery_vlz,"pues a lo mejor y a ella no le cayó y por algo no lo recomienda,pero a mí me ha ido super bien con este producto",0,0,1710048274,2024-03-10 00:24:34,belleza-y-cuidado,testimonio
María Victoria 💗,mariavictoria0302,a mi se me cayó el pelo horriblemente por la nutribella,0,0,1709871475,2024-03-07 23:17:55,belleza-y-cuidado,testimonio
Universpink🩷,amatistaboss,"Yo tenía feo el pelo y ahora está precioso suave, brillante,puntas sin flor",0,0,1708639170,2024-02-22 16:59:30,belleza-y-cuidado,testimonio
Carlitos Stein,carlitossteindoll,lo sabia se ve muy químico con solo verlo,0,0,1707483298,2024-02-09 07:54:58,belleza-y-cuidado,queja
lisseth huayanay,lissethhuayanay1,es que solo se usa 1 vez a la semanaaa😳😳😳😳 nooo todos los diasss jaaaa😂😂😂😂😂,0,0,1705672720,2024-01-19 08:58:40,belleza-y-cuidado,sorpresa
alex,alexrromance,"a mi si me funciona y demasiado, llevo bastante utilizándola y realmente me arreglo el cabello ya q yo lo tenía súper maltratado",0,0,1704500597,2024-01-05 19:23:17,belleza-y-cuidado,satisfaccion
pakitalucia,luciaronquillo66,lo uso 3 años y es. de lo mejor,0,0,1703174531,2023-12-21 11:02:11,belleza-y-cuidado,testimonio
AlexandraR,shellmi262_,como lo dices es una mascarilla de usa una vez en la semana,0,0,1702924571,2023-12-18 13:36:11,belleza-y-cuidado,testimonio
֎⌘A͜͡ l͜͡ i͜͡ s͜͡ ⌘֍,alis5122,"algunas les va a funcionar a otras no,todo depende del cabello de cada una",0,0,1701833359,2023-12-05 22:29:19,belleza-y-cuidado,satisfaccion
Mishel Anaya,mishel_anaya,wey es mentira llevo tiempo usando Nutribela y toda mi familia lo usa nos encanta 🥺,0,0,1699968999,2023-11-14 08:36:39,belleza-y-cuidado,frustracion
analauraag171,leydigan,no se usa a diario,0,0,1699133953,2023-11-04 16:39:13,belleza-y-cuidado,decepcion
Monchi Shalom,monseshalom,"Hola en lo personal si funciona tenía el cabello reseco, sin volumen, ahora esta nutrido, suave y con volumen",0,0,1697576285,2023-10-17 15:58:05,belleza-y-cuidado,testimonio
❥᭄👩🏻‍⚕️,cold_heart.2005,cómo se usa la nutribela no entiendo cuántos días o todo los días..,0,0,1696869670,2023-10-09 11:41:10,belleza-y-cuidado,consulta
damavi,damavi_14,y qué recomiendas entonces?,0,0,1689553355,2023-07-16 19:22:35,belleza-y-cuidado,consulta
layiyi00,layiyi1303,Yo duro hasta 1 semana con el pelo igual q el día que me aplico la crema,0,0,1680641545,2023-04-04 15:52:25,belleza-y-cuidado,testimonio
Jhenifer Morgado,jhenimorgado,buenas... me gustaría saber que mascarilla o acondicionador comercial me puedes recomendar para no usar Nutribella?,0,0,1679079535,2023-03-17 13:58:55,belleza-y-cuidado,testimonio
Jena.pat,jena.pat,Que tipo de mascarilla usas?,0,0,1675289146,2023-02-01 17:05:46,belleza-y-cuidado,testimonio
BC Cindy,zindyrellabc,"Nutribella me ha ayudado demasiado con mi cabell, es primera vez que veo un video diciendo lo contrario.",0,0,1670595356,2022-12-09 09:15:56,belleza-y-cuidado,testimonio
Epohlamac79,camalhope89,Siiiiii,0,0,1669182561,2022-11-23 00:49:21,belleza-y-cuidado,testimonio
ariaventuri,mariemii___,"es importante que depues de usar nutribela la siguiente lavada sea con un shampoo con sulfatos, asi no hay acumulacion de siliconas",0,0,1666466707,2022-10-22 14:25:07,belleza-y-cuidado,testimonio
Wilidais,willidais31,a mí en lo personal tampoco me gusta estás en lo correcto,0,0,1665020795,2022-10-05 20:46:35,belleza-y-cuidado,testimonio
Nina.90_,nina.90_,hola puedes decir q mascarillas recomiendas por favor gracias,0,0,1664329609,2022-09-27 20:46:49,belleza-y-cuidado,consulta
Carol🎀🦦,carolinasuarez041,Yo siempre lo uso es muy bueno me encanta como me deja el pelo,0,0,1662147531,2022-09-02 14:38:51,belleza-y-cuidado,satisfaccion
Valentinaaaa,vaaal__21,la nutribella es lo mejor.,0,0,1662088294,2022-09-01 22:11:34,belleza-y-cuidado,satisfaccion
Yadira Hernández Trebejo,yadira_ht28,Me funciona al 1000 🤣 usenlo o pruebenlo,0,0,1658606956,2022-07-23 15:09:16,belleza-y-cuidado,queja
Jessika 🍒,jessikacruzc,"compré un repolarizador en sobre que tiene tres de las siliconas que dijiste, pero no lo he usado, ya no se que ponerme😢",0,0,1655738863,2022-06-20 10:27:43,belleza-y-cuidado,consulta
summervibes,a_heraldes,yo he usado toda su línea *,0,0,1654444998,2022-06-05 11:03:18,belleza-y-cuidado,testimonio
saraicb_22,saraicb_22,"desde que lo uso me ah crecido más el cabello y me lo deja super suave y sin frizzz 😂
🥰🥰🥰🥰",0,0,1654204474,2022-06-02 16:14:34,belleza-y-cuidado,satisfaccion
user5784412202308,user5784412202308,Me pasa lo mismo,0,0,1648827082,2022-04-01 10:31:22,belleza-y-cuidado,testimonio
Yahel londoño,yahel014,por favor revisa los shampoo de Natura y las mascarillas,0,0,1644120266,2022-02-05 23:04:26,belleza-y-cuidado,consulta
Audere🌸,lxlxndr,"Ella sólo está informando de los componentes. En mi caso, yo si he visto cambios pero es obvio que a todos no les funciona igual...",0,0,1641658929,2022-01-08 11:22:09,belleza-y-cuidado,testimonio
gatubela,gatubelazea_,yo prefiero hacer mi propia crema de peinar o mascarilla natural hay muchas recetas en YouTube mi cabello descansó de los químicos y lo tengo largo,0,0,1641661746,2022-01-08 12:09:06,belleza-y-cuidado,testimonio
Body stetic Life,bodysteticlife27,Yo lo use en pandemia mezclado con aceite de oliva y me recupero el cabello de una forma 👏🏻✨es excelente,0,0,1641637883,2022-01-08 05:31:23,belleza-y-cuidado,satisfaccion
CLOE_MEL,cloemel3,"👁️👄👁️una chica con pelo largo lo recomendó, tengo captura buscaré y diré el nombre",0,0,1641613627,2022-01-07 22:47:07,belleza-y-cuidado,testimonio
joselyncordovarivas,jossycrivas,Pues yo lo uso y la verdad me lo deja súper suave y más brilloso.,0,0,1641592541,2022-01-07 16:55:41,belleza-y-cuidado,satisfaccion
Orly 💞,orlandachevez,yo también la uso y me parece un producto bueno xq me deja el cabello suave y brillo yo si la uso,0,0,1641589340,2022-01-07 16:02:20,belleza-y-cuidado,satisfaccion
stefymartinez5,stefymartinez5,yo lo uso y me queda exelente el cabello,0,0,1641597812,2022-01-07 18:23:32,belleza-y-cuidado,satisfaccion
Cata,cahesa08,"Cada una tiene un cabello diferente, yo lo usé varios meses pero no noté cambios positivos en mi cabello y me tocó que cambiarlo",0,0,1641582174,2022-01-07 14:02:54,belleza-y-cuidado,testimonio
Sherley Arana,sherleyarana,"más bien cuando lo deje de usar , mi cabello se hizo seco y feo y entonces lo volví a usar es buenazo, me lavo interdiario🥰",0,0,1641595393,2022-01-07 17:43:13,belleza-y-cuidado,testimonio
Desirée BP,marketingcondesi,"A mí me pasó exactamente lo que dices, el primer día perfecto pero a la segunda aplicación ya empecé a notar el cabello seco y quebradizo",0,0,1641598420,2022-01-07 18:33:40,belleza-y-cuidado,testimonio
Daniela 💕,lizlaflaca8,a mi si me gusta,0,0,1641589072,2022-01-07 15:57:52,belleza-y-cuidado,satisfaccion
luciiiiita,luciacruzg9,A mi me va excelente !!!! Me tiene el cabello siempre hermosoo!! Me ha crecido mucho tambien…..,0,0,1641596280,2022-01-07 17:58:00,belleza-y-cuidado,satisfaccion
Danna Caicedo,dannacaiccedo,Y el tratamiento de Skala?,0,0,1641551408,2022-01-07 05:30:08,belleza-y-cuidado,consulta
kataleia28.,kataleia28tik,"te lo creo, me paso lo suspendí y ya no se me reseca como antes.",0,0,1641530117,2022-01-06 23:35:17,belleza-y-cuidado,testimonio
Aloha,xuserscar,Que recomiendas porfaaa,0,0,1641533692,2022-01-07 00:34:52,belleza-y-cuidado,consulta
Tifany,tifany__27,Quee el nutribela es lo mejor del mundo,0,0,1641531082,2022-01-06 23:51:22,belleza-y-cuidado,satisfaccion
